product_id,product_name,category,sub_category,total_orders,total_units,total_sales,total_profit,profit_margin_pct,total_shipping_cost,shipping_cost_pct,avg_shipping_days
OFF-BI-10004328,"Wilson Jones Binding Machine, Economy",Office Supplies,Binders,10,42,1713.60,396.90,23.16,174.64,10.19,4.20
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,7,33,661.94,-9.24,-1.40,69.01,10.43,4.43
OFF-BI-10004334,"Avery Hole Reinforcements, Durable",Office Supplies,Binders,6,13,71.29,7.32,10.27,5.65,7.93,5.17
OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,Office Supplies,Binders,2,6,35.78,15.53,43.40,4.24,11.85,2.00
OFF-BI-10004361,"Avery 3-Hole Punch, Recycled",Office Supplies,Binders,2,12,316.18,139.78,44.21,34.70,10.97,3.00
OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,12,38,125.32,1.19,0.95,15.05,12.01,4.33
OFF-BI-10004369,"Ibico Hole Reinforcements, Recycled",Office Supplies,Binders,10,33,227.87,72.43,31.79,27.78,12.19,4.40
OFF-BI-10004376,"Ibico Index Tab, Economy",Office Supplies,Binders,2,10,49.96,-6.44,-12.89,7.20,14.41,4.00
OFF-BI-10004388,"Acco Hole Reinforcements, Clear",Office Supplies,Binders,6,25,97.92,39.42,40.26,12.77,13.04,4.33
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders,4,15,4209.81,1052.46,25.00,308.13,7.32,4.75
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,Binders,4,21,86.00,15.09,17.55,7.95,9.24,4.00
OFF-BI-10004428,"Cardinal Binder, Clear",Office Supplies,Binders,7,24,193.15,10.27,5.32,11.77,6.09,3.71
OFF-BI-10004436,"Acco Hole Reinforcements, Recycled",Office Supplies,Binders,8,21,134.92,-9.98,-7.40,17.21,12.76,3.50
OFF-BI-10004440,"Cardinal Binder, Economy",Office Supplies,Binders,6,12,152.69,26.33,17.24,13.28,8.70,4.33
OFF-BI-10004442,"Wilson Jones Binder, Durable",Office Supplies,Binders,1,3,11.62,-15.44,-132.87,0.75,6.45,4.00
OFF-BI-10004446,"Acco Binding Machine, Economy",Office Supplies,Binders,10,40,1890.34,438.32,23.19,157.92,8.35,4.50
OFF-BI-10004448,"Ibico Binder, Clear",Office Supplies,Binders,10,38,507.96,-9.60,-1.89,56.37,11.10,2.80
OFF-BI-10004454,"Cardinal Binder Covers, Clear",Office Supplies,Binders,7,24,222.90,68.82,30.87,24.95,11.19,4.14
OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,Binders,5,19,51.48,-23.76,-46.15,4.21,8.18,4.80
OFF-BI-10004470,"Wilson Jones Index Tab, Durable",Office Supplies,Binders,10,52,207.76,-7.52,-3.62,24.16,11.63,4.60
OFF-BI-10004483,"Ibico Index Tab, Clear",Office Supplies,Binders,8,25,197.37,-3.63,-1.84,18.69,9.47,4.50
OFF-BI-10004486,"Wilson Jones 3-Hole Punch, Durable",Office Supplies,Binders,1,2,58.98,25.32,42.93,1.81,3.07,5.00
OFF-BI-10004491,"Avery Binder Covers, Durable",Office Supplies,Binders,9,53,415.65,135.81,32.67,31.66,7.62,4.56
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,7,26,669.50,234.33,35.00,105.70,15.79,3.43
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,5,12,66.67,15.31,22.96,7.86,11.79,5.00
OFF-BI-10004510,"Avery 3-Hole Punch, Durable",Office Supplies,Binders,1,4,70.49,11.69,16.58,4.60,6.53,4.00
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,8,27,2954.44,489.65,16.57,682.78,23.11,3.88
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,4,15,40.32,12.60,31.25,3.96,9.82,4.75
OFF-BI-10004534,"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders,5,19,723.03,85.77,11.86,58.68,8.12,4.40
OFF-BI-10004541,"Wilson Jones Binder, Durable",Office Supplies,Binders,10,43,595.32,-4.53,-0.76,40.61,6.82,4.30
OFF-BI-10004553,"Cardinal Binder, Clear",Office Supplies,Binders,8,39,485.87,226.13,46.54,50.38,10.37,3.88
OFF-BI-10004554,"Avery Index Tab, Clear",Office Supplies,Binders,11,37,222.82,-2.52,-1.13,24.07,10.80,3.91
OFF-BI-10004562,"Acco Binder, Clear",Office Supplies,Binders,2,4,58.44,13.44,23.00,3.70,6.33,5.50
OFF-BI-10004581,"Cardinal Binding Machine, Economy",Office Supplies,Binders,1,5,66.36,-79.64,-120.01,4.65,7.01,5.00
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders,5,22,3222.99,-461.32,-14.31,508.77,15.79,4.00
OFF-BI-10004589,"Avery Binding Machine, Economy",Office Supplies,Binders,14,56,2401.46,47.78,1.99,228.75,9.53,3.79
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,8,34,1100.40,138.34,12.57,182.95,16.63,3.63
OFF-BI-10004597,"Avery Binding Machine, Durable",Office Supplies,Binders,2,8,322.18,3.94,1.22,13.51,4.19,4.50
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,8,28,7985.38,2318.34,29.03,622.18,7.79,4.25
OFF-BI-10004624,"Wilson Jones Binder, Durable",Office Supplies,Binders,6,31,280.72,1.10,0.39,21.95,7.82,3.67
OFF-BI-10004628,"Cardinal Binder, Durable",Office Supplies,Binders,10,34,521.22,25.50,4.89,37.54,7.20,4.10
OFF-BI-10004632,"Avery 3-Hole Punch, Recycled",Office Supplies,Binders,10,33,555.19,-16.37,-2.95,88.96,16.02,4.20
OFF-BI-10004632,GBC Binding covers,Office Supplies,Binders,3,11,137.27,58.93,42.93,12.47,9.08,3.67
OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,11,34,5398.30,-304.97,-5.65,569.45,10.55,4.27
OFF-BI-10004644,"Cardinal Index Tab, Durable",Office Supplies,Binders,12,37,281.94,126.54,44.88,35.54,12.61,2.67
OFF-BI-10004651,"Cardinal Binding Machine, Clear",Office Supplies,Binders,10,31,1382.87,557.96,40.35,126.59,9.15,4.60
OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders,8,26,91.74,16.73,18.24,8.77,9.56,2.75
OFF-BI-10004654,"Ibico 3-Hole Punch, Economy",Office Supplies,Binders,11,33,513.59,17.27,3.36,59.10,11.51,4.36
OFF-BI-10004654,VariCap6 Expandable Binder,Office Supplies,Binders,3,10,122.83,31.13,25.34,8.87,7.22,3.33
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,7,30,38.02,4.30,11.31,3.38,8.89,4.14
OFF-BI-10004666,"Wilson Jones Binding Machine, Durable",Office Supplies,Binders,8,21,1003.65,420.27,41.87,92.87,9.25,3.38
OFF-BI-10004685,"Acco Binder, Economy",Office Supplies,Binders,9,31,422.09,97.52,23.10,66.81,15.83,4.11
OFF-BI-10004700,"Cardinal Binder, Durable",Office Supplies,Binders,7,29,406.25,90.44,22.26,29.20,7.19,5.29
OFF-BI-10004712,"Cardinal Hole Reinforcements, Clear",Office Supplies,Binders,10,30,139.20,60.90,43.75,13.04,9.37,4.30
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,2,4,32.64,1.78,5.45,5.68,17.40,3.00
OFF-BI-10004722,"Avery Index Tab, Clear",Office Supplies,Binders,13,53,297.03,72.84,24.52,28.82,9.70,4.38
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,13,59,212.07,58.51,27.59,19.83,9.35,4.69
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,6,13,142.04,18.93,13.33,15.40,10.84,5.00
OFF-BI-10004741,"Acco Binder, Durable",Office Supplies,Binders,2,6,99.90,26.82,26.85,6.23,6.24,5.00
OFF-BI-10004769,"Wilson Jones Index Tab, Economy",Office Supplies,Binders,1,1,6.45,2.37,36.74,1.04,16.12,4.00
OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,Binders,5,14,212.66,-18.41,-8.66,15.62,7.35,4.60
OFF-BI-10004795,"Avery Binding Machine, Clear",Office Supplies,Binders,1,2,57.96,-28.98,-50.00,6.95,11.99,2.00
OFF-BI-10004801,"Acco Binding Machine, Durable",Office Supplies,Binders,12,47,2440.18,560.65,22.98,165.57,6.79,3.83
OFF-BI-10004809,"Acco Binder Covers, Economy",Office Supplies,Binders,2,4,42.62,-2.74,-6.43,4.85,11.38,3.00
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,Binders,7,27,156.92,-11.27,-7.18,8.06,5.14,5.29
OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders,6,18,204.72,50.19,24.52,21.29,10.40,4.00
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,6,18,256.13,102.44,40.00,31.60,12.34,4.00
OFF-BI-10004830,"Ibico Index Tab, Clear",Office Supplies,Binders,6,23,101.55,-26.79,-26.38,10.51,10.35,4.00
OFF-BI-10004861,"Cardinal Binding Machine, Clear",Office Supplies,Binders,8,31,912.40,179.56,19.68,83.16,9.11,5.13
OFF-BI-10004868,"Wilson Jones Hole Reinforcements, Durable",Office Supplies,Binders,12,47,261.09,-13.87,-5.31,28.70,10.99,3.50
OFF-BI-10004869,"Avery 3-Hole Punch, Recycled",Office Supplies,Binders,9,35,894.04,379.54,42.45,74.24,8.30,4.89
OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders,3,8,16.40,5.06,30.85,1.58,9.63,3.00
OFF-BI-10004903,"Ibico Hole Reinforcements, Durable",Office Supplies,Binders,10,46,369.32,87.79,23.77,50.58,13.70,4.30
OFF-BI-10004908,"Avery Binder Covers, Economy",Office Supplies,Binders,7,26,169.74,0.74,0.44,16.63,9.80,4.29
OFF-BI-10004924,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders,12,52,1463.04,639.36,43.70,139.81,9.56,4.25
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,7,20,184.00,57.51,31.26,26.55,14.43,3.29
OFF-BI-10004967,Round Ring Binders,Office Supplies,Binders,6,28,29.95,-0.92,-3.07,3.05,10.18,3.83
OFF-BI-10004969,"Acco Binding Machine, Durable",Office Supplies,Binders,8,24,785.35,338.95,43.16,88.44,11.26,4.75
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,13,44,147.03,50.71,34.49,14.37,9.77,2.92
OFF-BI-10004980,"Cardinal Hole Reinforcements, Recycled",Office Supplies,Binders,7,32,87.40,-16.28,-18.63,9.30,10.64,3.57
OFF-BI-10004986,"Ibico 3-Hole Punch, Recycled",Office Supplies,Binders,9,38,1035.23,413.93,39.98,98.30,9.50,4.11
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,6,27,17965.07,-1878.17,-10.45,1312.48,7.31,3.83
OFF-BIC-10000041,"BIC Markers, Blue",Office Supplies,Art,5,9,222.01,-11.27,-5.08,15.74,7.09,4.40
OFF-BIC-10000582,"BIC Sketch Pad, Water Color",Office Supplies,Art,10,16,699.84,-5.28,-0.75,62.30,8.90,4.00
OFF-BIC-10000718,"BIC Pencil Sharpener, Fluorescent",Office Supplies,Art,7,16,466.16,146.48,31.42,40.45,8.68,4.14
OFF-BIC-10001211,"BIC Highlighters, Water Color",Office Supplies,Art,9,26,375.87,-96.03,-25.55,50.54,13.45,2.56
OFF-BIC-10001458,"BIC Highlighters, Fluorescent",Office Supplies,Art,4,5,76.72,9.07,11.82,9.26,12.07,3.50
OFF-BIC-10001510,"BIC Pencil Sharpener, Easy-Erase",Office Supplies,Art,9,24,667.58,-0.58,-0.09,72.47,10.86,3.22
OFF-BIC-10001632,"BIC Pens, Easy-Erase",Office Supplies,Art,13,27,320.10,13.11,4.10,25.32,7.91,4.23
OFF-BIC-10001682,"BIC Pens, Fluorescent",Office Supplies,Art,6,9,121.21,27.25,22.48,14.66,12.09,3.33
OFF-BIC-10001739,"BIC Sketch Pad, Fluorescent",Office Supplies,Art,1,2,99.84,32.94,32.99,39.56,39.62,2.00
OFF-BIC-10001823,"BIC Canvas, Fluorescent",Office Supplies,Art,7,32,1725.74,582.38,33.75,146.25,8.47,3.57
OFF-BIC-10002270,"BIC Pencil Sharpener, Water Color",Office Supplies,Art,15,34,849.82,170.50,20.06,118.05,13.89,3.53
OFF-BIC-10002403,"BIC Sketch Pad, Easy-Erase",Office Supplies,Art,8,20,831.81,342.21,41.14,89.23,10.73,3.75
OFF-BIC-10002440,"BIC Sketch Pad, Blue",Office Supplies,Art,15,24,817.47,-140.85,-17.23,67.68,8.28,4.53
OFF-BIC-10002722,"BIC Pens, Water Color",Office Supplies,Art,13,39,595.38,192.90,32.40,62.14,10.44,3.31
OFF-BIC-10002942,"BIC Highlighters, Easy-Erase",Office Supplies,Art,11,26,485.76,101.22,20.84,47.80,9.84,4.36
OFF-BIC-10003473,"BIC Markers, Fluorescent",Office Supplies,Art,7,14,202.14,-154.86,-76.61,24.84,12.29,4.57
OFF-BIC-10003575,"BIC Markers, Easy-Erase",Office Supplies,Art,10,14,224.28,-44.94,-20.04,23.62,10.53,3.70
OFF-BIC-10003654,"BIC Pens, Blue",Office Supplies,Art,8,15,137.09,-53.71,-39.18,28.34,20.67,4.13
OFF-BIC-10003680,"BIC Highlighters, Blue",Office Supplies,Art,12,36,539.50,130.18,24.13,81.22,15.05,3.92
OFF-BIC-10003800,"BIC Pencil Sharpener, Blue",Office Supplies,Art,13,23,507.66,113.67,22.39,97.90,19.28,4.15
OFF-BIC-10003841,"BIC Canvas, Water Color",Office Supplies,Art,14,30,1638.14,-52.06,-3.18,190.31,11.62,4.07
OFF-BIC-10004557,"BIC Canvas, Blue",Office Supplies,Art,9,17,730.32,-109.65,-15.01,104.48,14.31,2.67
OFF-BIC-10004826,"BIC Canvas, Easy-Erase",Office Supplies,Art,10,13,539.71,76.39,14.15,51.50,9.54,3.80
OFF-BIC-10004976,"BIC Markers, Water Color",Office Supplies,Art,10,15,384.92,96.02,24.95,88.79,23.07,3.30
OFF-BIN-10000170,"Binney & Smith Pencil Sharpener, Fluorescent",Office Supplies,Art,6,12,320.04,12.60,3.94,40.06,12.52,4.00
OFF-BIN-10000308,"Binney & Smith Canvas, Water Color",Office Supplies,Art,7,18,752.66,241.82,32.13,119.51,15.88,3.71
OFF-BIN-10000327,"Binney & Smith Markers, Water Color",Office Supplies,Art,16,42,1107.16,155.86,14.08,80.40,7.26,4.69
OFF-BIN-10000561,"Binney & Smith Highlighters, Fluorescent",Office Supplies,Art,9,31,453.39,-56.25,-12.41,44.97,9.92,3.22
OFF-BIN-10000711,"Binney & Smith Markers, Fluorescent",Office Supplies,Art,15,37,778.25,93.37,12.00,159.13,20.45,4.13
OFF-BIN-10000712,"Binney & Smith Canvas, Blue",Office Supplies,Art,15,46,2100.63,186.57,8.88,239.46,11.40,3.60
OFF-BIN-10000772,"Binney & Smith Pencil Sharpener, Water Color",Office Supplies,Art,6,19,528.35,91.15,17.25,160.07,30.30,2.17
OFF-BIN-10000837,"Binney & Smith Markers, Easy-Erase",Office Supplies,Art,14,29,560.28,135.72,24.22,59.35,10.59,3.79
OFF-BIN-10000901,"Binney & Smith Pens, Water Color",Office Supplies,Art,9,24,344.74,112.18,32.54,35.98,10.44,3.56
OFF-BIN-10001257,"Binney & Smith Sketch Pad, Easy-Erase",Office Supplies,Art,7,13,447.27,-67.92,-15.19,33.11,7.40,5.00
OFF-BIN-10001274,"Binney & Smith Pens, Blue",Office Supplies,Art,12,19,177.90,46.23,25.99,19.93,11.20,4.17
OFF-BIN-10001385,"Binney & Smith Pens, Fluorescent",Office Supplies,Art,14,23,275.88,-22.20,-8.05,23.49,8.51,4.21
OFF-BIN-10001621,"Binney & Smith Canvas, Fluorescent",Office Supplies,Art,9,21,905.07,9.84,1.09,80.17,8.86,4.33
OFF-BIN-10001715,"Binney & Smith Canvas, Easy-Erase",Office Supplies,Art,10,25,1228.79,157.04,12.78,154.63,12.58,3.60
OFF-BIN-10002061,"Binney & Smith Sketch Pad, Blue",Office Supplies,Art,23,56,2001.04,80.80,4.04,200.69,10.03,3.87
OFF-BIN-10002236,"Binney & Smith Pencil Sharpener, Water Color",Office Supplies,Art,8,36,781.26,257.46,32.95,58.76,7.52,3.63
OFF-BIN-10002407,"Binney & Smith Highlighters, Water Color",Office Supplies,Art,10,19,308.41,90.10,29.21,41.88,13.58,4.10
OFF-BIN-10003023,"Binney & Smith Sketch Pad, Fluorescent",Office Supplies,Art,15,49,1084.83,-1130.46,-104.21,121.18,11.17,3.93
OFF-BIN-10003089,"Binney & Smith Highlighters, Easy-Erase",Office Supplies,Art,12,26,374.30,93.50,24.98,38.30,10.23,3.33
OFF-BIN-10003327,"Binney & Smith Markers, Blue",Office Supplies,Art,14,34,621.54,-42.48,-6.83,55.57,8.94,4.21
OFF-BIN-10004512,"Binney & Smith Pens, Easy-Erase",Office Supplies,Art,13,27,197.79,-131.88,-66.68,25.37,12.83,3.92
OFF-BIN-10004563,"Binney & Smith Pencil Sharpener, Easy-Erase",Office Supplies,Art,10,18,430.12,-17.54,-4.08,46.63,10.84,3.60
OFF-BIN-10004569,"Binney & Smith Highlighters, Blue",Office Supplies,Art,8,16,192.44,-33.64,-17.48,20.83,10.82,3.38
OFF-BIN-10004729,"Binney & Smith Sketch Pad, Water Color",Office Supplies,Art,6,13,608.85,177.51,29.15,66.78,10.97,5.00
OFF-BOS-10000350,"Boston Pens, Blue",Office Supplies,Art,13,34,406.70,-67.60,-16.62,32.12,7.90,4.38
OFF-BOS-10000363,"Boston Pencil Sharpener, Water Color",Office Supplies,Art,9,30,835.69,72.49,8.67,93.75,11.22,3.00
OFF-BOS-10000477,"Boston Canvas, Blue",Office Supplies,Art,9,17,772.42,88.51,11.46,54.46,7.05,4.44
OFF-BOS-10000557,"Boston Pens, Easy-Erase",Office Supplies,Art,8,35,326.03,-14.17,-4.35,46.54,14.27,3.75
OFF-BOS-10000577,"Boston Highlighters, Blue",Office Supplies,Art,6,13,181.15,-2.93,-1.62,22.67,12.51,4.33
OFF-BOS-10001348,"Boston Pencil Sharpener, Water Color",Office Supplies,Art,12,35,767.91,205.11,26.71,62.76,8.17,4.67
OFF-BOS-10001375,"Boston Canvas, Easy-Erase",Office Supplies,Art,10,18,873.34,125.98,14.43,101.62,11.64,4.10
OFF-BOS-10001386,"Boston Sketch Pad, Water Color",Office Supplies,Art,11,19,590.29,-364.46,-61.74,54.42,9.22,4.09
OFF-BOS-10001511,"Boston Canvas, Fluorescent",Office Supplies,Art,13,36,1399.95,-221.13,-15.80,154.69,11.05,4.08
OFF-BOS-10001576,"Boston Pencil Sharpener, Fluorescent",Office Supplies,Art,5,11,266.34,-7.56,-2.84,35.19,13.21,3.80
OFF-BOS-10001711,"Boston Sketch Pad, Easy-Erase",Office Supplies,Art,12,16,649.97,94.61,14.56,69.23,10.65,4.33
OFF-BOS-10001753,"Boston Highlighters, Water Color",Office Supplies,Art,1,1,4.41,-2.36,-53.51,0.56,12.70,4.00
OFF-BOS-10001772,"Boston Markers, Easy-Erase",Office Supplies,Art,5,16,426.24,37.92,8.90,36.90,8.66,3.80
OFF-BOS-10002041,"Boston Highlighters, Water Color",Office Supplies,Art,3,4,61.74,-10.62,-17.20,8.65,14.01,3.67
OFF-BOS-10002073,"Boston Canvas, Water Color",Office Supplies,Art,13,22,948.90,-113.70,-11.98,88.58,9.34,3.92
OFF-BOS-10002340,"Boston Markers, Blue",Office Supplies,Art,13,38,722.54,130.88,18.11,60.44,8.36,4.23
OFF-BOS-10002472,"Boston Sketch Pad, Blue",Office Supplies,Art,14,40,1681.56,572.76,34.06,235.08,13.98,4.00
OFF-BOS-10002558,"Boston Pencil Sharpener, Easy-Erase",Office Supplies,Art,15,34,857.96,-4.96,-0.58,124.96,14.56,3.93
OFF-BOS-10002705,"Boston Highlighters, Fluorescent",Office Supplies,Art,10,22,428.77,100.75,23.50,44.21,10.31,3.60
OFF-BOS-10003113,"Boston Pens, Water Color",Office Supplies,Art,10,21,313.20,-19.44,-6.21,34.98,11.17,4.00
OFF-BOS-10003160,"Boston Markers, Water Color",Office Supplies,Art,7,26,585.09,-183.21,-31.31,48.82,8.34,4.43
OFF-BOS-10003478,"Boston Markers, Fluorescent",Office Supplies,Art,13,34,605.09,-193.57,-31.99,69.11,11.42,3.69
OFF-BOS-10003699,"Boston Sketch Pad, Fluorescent",Office Supplies,Art,9,18,722.97,-174.51,-24.14,97.19,13.44,3.00
OFF-BOS-10004262,"Boston Highlighters, Easy-Erase",Office Supplies,Art,14,22,352.18,23.50,6.67,35.96,10.21,3.86
OFF-BOS-10004950,"Boston Pens, Fluorescent",Office Supplies,Art,15,27,352.94,5.45,1.54,33.44,9.47,3.60
OFF-BRE-10000157,"Breville Toaster, Red",Office Supplies,Appliances,2,8,613.68,202.32,32.97,26.90,4.38,6.50
OFF-BRE-10000391,"Breville Toaster, Black",Office Supplies,Appliances,3,11,791.86,197.20,24.90,44.95,5.68,4.00
OFF-BRE-10000448,"Breville Coffee Grinder, Silver",Office Supplies,Appliances,2,6,125.22,-100.32,-80.11,10.56,8.43,4.50
OFF-BRE-10000493,"Breville Coffee Grinder, Red",Office Supplies,Appliances,2,3,185.58,79.74,42.97,6.96,3.75,5.50
OFF-BRE-10001107,"Breville Stove, Red",Office Supplies,Appliances,5,10,5615.40,1010.70,18.00,563.96,10.04,5.40
OFF-BRE-10001197,"Breville Refrigerator, Black",Office Supplies,Appliances,2,3,1193.15,321.59,26.95,172.89,14.49,2.50
OFF-BRE-10001343,"Breville Blender, Silver",Office Supplies,Appliances,4,12,1028.74,129.82,12.62,125.97,12.25,4.00
OFF-BRE-10001378,"Breville Toaster, White",Office Supplies,Appliances,2,2,97.31,16.42,16.87,14.60,15.00,6.00
OFF-BRE-10002255,"Breville Stove, White",Office Supplies,Appliances,3,5,1343.23,-839.57,-62.50,95.54,7.11,4.00
OFF-BRE-10002706,"Breville Microwave, White",Office Supplies,Appliances,4,18,3118.44,-497.94,-15.97,435.50,13.97,3.25
OFF-BRE-10002738,"Breville Microwave, Silver",Office Supplies,Appliances,1,1,302.46,108.87,35.99,71.67,23.70,3.00
OFF-BRE-10003081,"Breville Coffee Grinder, Black",Office Supplies,Appliances,7,21,1287.09,450.45,35.00,127.01,9.87,4.43
OFF-BRE-10003295,"Breville Microwave, Red",Office Supplies,Appliances,4,17,3439.49,-1228.03,-35.70,257.52,7.49,5.00
OFF-BRE-10003382,"Breville Stove, Silver",Office Supplies,Appliances,2,3,1349.50,84.28,6.25,95.96,7.11,4.50
OFF-BRE-10003443,"Breville Refrigerator, Silver",Office Supplies,Appliances,3,3,884.13,-254.91,-28.83,91.73,10.38,4.33
OFF-BRE-10003558,"Breville Refrigerator, White",Office Supplies,Appliances,2,2,724.46,-103.54,-14.29,72.66,10.03,4.50
OFF-BRE-10004073,"Breville Refrigerator, Red",Office Supplies,Appliances,2,2,1038.66,197.34,19.00,49.29,4.75,4.00
OFF-BRE-10004211,"Breville Blender, White",Office Supplies,Appliances,2,2,118.29,-25.53,-21.58,18.52,15.66,3.50
OFF-BRE-10004310,"Breville Blender, Black",Office Supplies,Appliances,2,2,123.73,14.11,11.40,7.88,6.37,5.00
OFF-BRE-10004359,"Breville Coffee Grinder, White",Office Supplies,Appliances,2,2,120.00,3.60,3.00,12.05,10.04,6.50
OFF-BRE-10004436,"Breville Stove, Black",Office Supplies,Appliances,2,5,2804.85,308.40,11.00,372.52,13.28,2.00
OFF-BRE-10004872,"Breville Blender, Black",Office Supplies,Appliances,1,2,53.80,-118.40,-220.07,1.71,3.18,2.00
OFF-BRE-10004933,"Breville Toaster, Silver",Office Supplies,Appliances,3,3,232.38,9.27,3.99,42.52,18.30,2.67
OFF-CAM-10000192,"Cameo Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,1,1,20.39,-28.06,-137.62,4.19,20.55,2.00
OFF-CAM-10000497,"Cameo Manila Envelope, Set of 50",Office Supplies,Envelopes,7,23,604.80,39.69,6.56,77.51,12.82,5.00
OFF-CAM-10000726,"Cameo Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,5,6,174.40,-94.70,-54.30,13.19,7.56,3.60
OFF-CAM-10001141,"Cameo Manila Envelope, Security-Tint",Office Supplies,Envelopes,1,2,58.80,28.80,48.98,10.53,17.91,2.00
OFF-CAM-10001177,"Cameo Manila Envelope, Recycled",Office Supplies,Envelopes,4,5,113.52,39.87,35.12,26.99,23.78,2.75
OFF-CAM-10001191,"Cameo Peel and Seal, Recycled",Office Supplies,Envelopes,4,7,138.60,31.71,22.88,10.74,7.75,4.75
OFF-CAM-10001249,"Cameo Mailers, with clear poly window",Office Supplies,Envelopes,5,13,366.96,-153.69,-41.88,34.48,9.40,4.00
OFF-CAM-10001341,"Cameo Business Envelopes, Recycled",Office Supplies,Envelopes,3,3,47.25,21.24,44.95,2.45,5.19,4.00
OFF-CAM-10001690,"Cameo Clasp Envelope, Recycled",Office Supplies,Envelopes,4,5,36.56,-1.69,-4.62,3.48,9.52,2.75
OFF-CAM-10001761,"Cameo Clasp Envelope, Security-Tint",Office Supplies,Envelopes,6,8,64.31,-8.17,-12.70,5.76,8.96,4.33
OFF-CAM-10002159,"Cameo Manila Envelope, with clear poly window",Office Supplies,Envelopes,5,8,180.18,55.38,30.74,16.82,9.34,3.40
OFF-CAM-10002611,"Cameo Interoffice Envelope, Recycled",Office Supplies,Envelopes,5,7,203.41,15.67,7.70,20.65,10.15,4.40
OFF-CAM-10002625,"Cameo Peel and Seal, with clear poly window",Office Supplies,Envelopes,2,7,171.78,75.39,43.89,26.70,15.54,2.00
